,rec,lig,pocket_change,backbone_change
7117,5E8X,4X2F,0.7660132206674297,0.5287050217276194
7118,5E8X,1PY5,0.6627058503722798,0.5128383977650482
7119,5E8X,1VJY,0.8129351059503376,0.4042927981879794
7120,5E8X,4X2K,0.8560707893793432,0.42802870397739873
7121,5E8X,2WOU,0.8842804644223667,0.5545720572357279
7122,5E8X,4X2J,0.8560707893793432,0.42802870397739873
7123,4X0M,5USQ,0.7577623149285838,0.4883760078054621
7124,4X0M,3KCF,1.1314511331324335,0.7341890570068248
7125,4X0M,1VJY,0.6799047645728694,0.3820650825091538
7126,4X0M,3GXL,0.9586402472832757,0.5572837534130894
7127,4X0M,4X2K,0.43271803354115507,0.23602288024680995
7128,4X0M,3HMM,1.0736648145154855,0.37887353278654057
7129,5USQ,4X2F,0.7192974871358859,0.3412129624065975
7130,5USQ,5E90,0.9595886728451056,0.6325711704735565
7131,5USQ,5FRI,0.6516842147769696,0.3720648944932689
7132,1NQ2,1NAX,0.6621416455891661,0.35564747292789906
7133,1NQ2,1Y0X,0.6627681008886553,0.23363744251607993
7134,1NQ2,3IMY,0.7020945125447532,0.37596264321194073
7135,1NQ2,1R6G,1.1424133773666714,0.5565832579919407
7136,1NQ2,1N46,0.9155583053070221,0.3808918959017586
7137,1NQ2,1Q4X,1.1235669875491199,0.8180541769122851
7138,1NQ2,2J4A,0.6263857948057457,0.3039955356815076
7139,2J4A,1NAX,0.6633295124636497,0.44631195775641325
7140,2J4A,1Y0X,0.6907214161775751,0.5149681219907355
7141,2J4A,3IMY,0.8094886981181099,0.6111777973715989
7142,2J4A,1NUO,0.8003679910220245,0.8041778410277162
7143,2J4A,1R6G,1.1925165194888212,0.7924318977047798
7144,2J4A,1N46,0.9202560723170289,0.49278758101234676
7145,2J4A,1Q4X,1.5261751673741235,1.377974842537651
7146,3IMY,1NAX,0.8199105255095033,0.3418038284496793
7147,3IMY,1Y0X,0.5758104870364311,0.24597510036586998
7148,3IMY,1NUO,0.79816713997341,0.6317288777632374
7149,3IMY,1R6G,1.1425208768895387,0.5600150295602198
7150,3IMY,1N46,1.0383607860234416,0.48616732373398625
7151,3IMY,1Q4X,1.3571258723247939,1.2618818486688834
7152,3IMY,2J4A,0.6170254771028013,0.5387748834160697
7153,1N46,1NAX,0.9617655639499679,0.3940715209658818
7154,1N46,1Y0X,1.0614375206150812,0.4537283158624605
7155,1N46,3IMY,1.204096378300049,0.6013102360678723
7156,1N46,1NUO,1.0913270354997617,0.7603575639131898
7157,1N46,1R6G,1.4535474331771454,0.8900457050864616
7158,1N46,1Q4X,1.742394699923809,1.493683433663237
7159,1N46,2J4A,0.6748886361710922,0.424130221093056
7160,1NQ1,1NAX,0.7820004173769842,0.33678050880523136
7161,1NQ1,1Y0X,0.8044937604023511,0.276284474973009
7162,1NQ1,3IMY,0.9298319877395748,0.4132768010495078
7163,1NQ1,1R6G,1.266489837551289,0.6684685712651197
7164,1NQ1,1N46,0.7999961931727607,0.3636438275749137
7165,1NQ1,1Q4X,1.6411318081631059,1.4723357859763735
7166,1NQ1,2J4A,0.6668832825165133,0.5607985378012317
7167,1NQ0,1NAX,0.9022857402967516,0.4126363411043664
7168,1NQ0,1Y0X,0.7284724078642976,0.3277944200534556
7169,1NQ0,3IMY,0.968324141420187,0.44882443672331307
7170,1NQ0,1R6G,1.3740927240034755,0.7562757433634898
7171,1NQ0,1N46,0.7050565277458777,0.2721853943342465
7172,1NQ0,1Q4X,1.667129226791831,1.4869077906103576
7173,1NQ0,2J4A,0.5052521218823993,0.37694812493085716
7174,1R6G,1NAX,0.9019382477418982,0.45168905233578743
7175,1R6G,1Y0X,0.9065549557806563,0.3918518002170383
7176,1R6G,3IMY,1.0193713749169144,0.37182676457880565
7177,1R6G,1NUO,0.8030281784091696,0.5827948466942156
7178,1R6G,1N46,1.0348208540612236,0.5489683961759552
7179,1R6G,1Q4X,1.0755654591042711,0.8436189898289381
7180,1R6G,2J4A,0.9824615596633883,0.7597099775572256
7181,3D57,1NAX,0.9687501718825076,0.5426733593977133
7182,3D57,1Y0X,0.8749273158844728,0.5998321734982516
7183,3D57,3IMY,1.1493979209330252,0.6392684435017444
7184,3D57,1R6G,1.462944505568693,0.9453628452033163
7185,3D57,1N46,0.707511588518043,0.3667028769998967
7186,3D57,1Q4X,1.7001719226791938,1.5280333111552251
7187,3D57,2J4A,0.6483124638995129,0.5710343997643983
7188,1Y0X,1NAX,0.6845552211080338,0.2974575599980615
7189,1Y0X,3IMY,0.5450931729201708,0.2545034380907257
7190,1Y0X,1NUO,0.6584480513781147,0.4723619979876213
7191,1Y0X,1R6G,1.23992115020093,0.5687812995050626
7192,1Y0X,1N46,0.9371001843749448,0.3956272235324559
7193,1Y0X,1Q4X,1.4198716320896418,1.21480673360004
7194,1Y0X,2J4A,0.5137727087209043,0.4821617985697327
7195,1NAX,1Y0X,0.6571305852420859,0.41545243683570676
7196,1NAX,3IMY,0.7730221961816319,0.4424241662218998
7197,1NAX,1NUO,0.6531463717474278,0.6055119321697959
7198,1NAX,1R6G,1.2063470549780708,0.7680700488887717
7199,1NAX,1N46,0.9908638679552696,0.44414399566907226
7200,1NAX,1Q4X,1.5506123002695182,1.4429330892317906
7201,1NAX,2J4A,0.6019260751952853,0.5005960732680862
7202,2PIN,1NAX,1.0438121495611306,0.5549714278359607
7203,2PIN,1Y0X,0.9286004379351396,0.5045693708500346
7204,2PIN,3IMY,1.1002533358209257,0.611320496957202
7205,2PIN,1R6G,1.4460370863508452,0.9169910775812582
7206,2PIN,1N46,0.7380338402587575,0.37481476906748495
7207,2PIN,1Q4X,1.786960145323787,1.6318443212785
7208,2PIN,2J4A,0.6998382631684226,0.5848821462482844
7209,1NUO,1NAX,0.8817939967916415,0.5342376577891155
7210,1NUO,1Y0X,0.908488066520584,0.495707758480924
7211,1NUO,3IMY,0.8469463585897032,0.5204464429698793
7212,1NUO,1R6G,1.2346842232520592,0.7059318562823794
7213,1NUO,1N46,0.9688891990315507,0.6104287200175154
7214,1NUO,1Q4X,1.520053137777316,1.3031091142480589
7215,1NUO,2J4A,0.7485903997959539,0.5530385761108039
7216,3JZC,1NAX,0.9629056547762093,0.30153834747839264
7217,3JZC,1Y0X,0.8888959995630624,0.18468966600022024
7218,3JZC,3IMY,0.9303822068631029,0.2783099505433266
7219,3JZC,1R6G,1.2567009838588727,0.6076879892738477
7220,3JZC,1N46,0.7086490422742975,0.39618114543728683
7221,3JZC,1Q4X,1.2198233128753304,0.6853250648009628
7222,3JZC,2J4A,0.859139303770688,0.5695509195848951
7223,1Q4X,1NAX,0.8007487641784614,0.5275162319777473
7224,1Q4X,1Y0X,0.798132567775981,0.3198115069849742
7225,1Q4X,3IMY,0.935250460426945,0.5206325822634285
7226,1Q4X,1NUO,0.762742318760134,0.6022588432606977
7227,1Q4X,1R6G,1.0361425188864917,0.8878330673924884
7228,1Q4X,1N46,0.9497062557560743,0.48032371896461695
7229,1Q4X,2J4A,0.8939560323388965,0.7326480510222256
7230,1XMN,1MU8,1.099657364174892,0.62439742380726
7231,3C1K,1YPE,0.5059269137980933,0.3237335581410529
7232,1TA6,4HFP,0.9842144138071132,0.7115495766283618
7233,1TA6,1LHF,0.9180761406332266,0.6869852453093349
7234,3F68,2R2M,0.6942114631404147,0.4702715970585507
7235,1GHY,1YPG,0.9568915800982848,0.4572291226379126
7236,1GHY,1QJ1,0.837938875488611,0.4118961176858862
7237,2ZF0,2ZHQ,0.626451969242209,0.44591040681855637
7238,1YPG,1D9I,1.5371629747263513,1.4726496837025058
7239,1TA2,1QHR,0.7239605041673217,0.4196754698573648
7240,1TA2,4UD9,0.5946644522844885,0.3117790350018205
7241,1TA2,1BMN,0.6641811832856823,0.33118493555483663
7242,1TA2,2CN0,0.5485839023087904,0.3466469145013891
7243,1JWT,1QBV,0.5168377852830581,0.4437687621788107
7244,1TMU,1D4P,1.3796804547223454,0.6184440152511781
7245,2ANK,2ZFF,0.6644219877290168,0.5879301262338351
7246,2ANK,1W7G,0.8927743925214415,0.7858429505041975
7247,2ANK,2JH6,0.5780627759306654,0.4345794205059329
7248,1D3P,2BVX,0.7139095836427897,0.5898200033600396
7249,2ZO3,1A3B,0.2866981239661575,0.2492355585312087
7250,1G30,1JWT,0.9143324433166572,0.6182675616412184
7251,1DWE,1NU7,1.0259999250262382,0.24192354164074226
7252,1DWE,1T4V,0.7626647329235571,0.6799865383282905
7253,1DWE,1C4V,1.1139403555798997,0.3782239873611725
7254,1YPM,2ZIQ,0.20194093903204205,0.18250266360308834
7255,2UUK,1YPG,0.7876448057341584,0.5906606470724123
7256,2UUK,2ZGB,0.6205496107842181,0.47421118713079735
7257,2BXT,3F68,0.7734848256496075,0.32646467162341136
7258,1QBV,1DOJ,1.164892463540263,0.44368127853570405
7259,4E7R,1LHD,1.2934888181119484,1.2665432779814512
7260,2A2X,2V3H,0.8443635573030187,0.5412633370181279
7261,4RKO,3EGK,1.2955319298002943,1.1946856039593396
7262,1TOM,4BAO,0.5826173933440599,0.35152325669861456
7263,2ANM,1G30,0.9437897474430632,0.7292726317561703
7264,2ZFQ,1D3Q,0.6554369316940962,0.487625573570542
7265,4BAQ,1G32,0.9785589561342899,0.6434212683549008
7266,1K21,3BIU,0.504391730881681,0.26701123571864965
7267,1K21,2ZHQ,0.4072570594845473,0.3456315694756221
7268,1T4V,4BAO,0.5882822194295605,0.5535772303843427
7269,1Z8I,3TU7,1.7181762446975972,1.5969584371548309
7270,2V3H,1AD8,0.5776170041721175,0.42190401752057305
7271,5AHG,2ZO3,0.5032199621191803,0.28345534627756325
7272,4UFG,1A61,0.564812225943023,0.5198596765794914
7273,1NM6,2ZFF,0.46469705279589746,0.33580074874416765
7274,1NM6,5AFZ,0.5135756769003129,0.24349201965642298
7275,4BAH,1TBZ,1.852323678318468,1.502682800859849
7276,2BXU,1C4U,0.9984995171327254,0.33221704752565956
7277,1XM1,1VZQ,0.7123185630700057,0.33522231429306737
7278,2JH0,2C8W,1.0064369457435354,0.9059758353762616
7279,1G37,1A3E,0.32687769429409985,0.3637063834102084
7280,1PPB,1A46,0.7544749676060739,0.48457872266695634
7281,2ZFF,1ZRB,0.5591457900161227,0.4514242892101504
7282,2ZGB,1AIX,1.4252696097673294,1.2809840358099702
7283,2ZGB,5JZY,0.38870026477137026,0.33330379035748614
7284,1NU9,1ZGV,1.1982800824361985,1.1513507595118748
7285,1NU9,4BAM,0.48331937107654943,0.37912722738607657
7286,1NU9,3U98,0.566374192264899,0.3625897918348737
7287,1C1V,1LHD,1.3579456260220153,1.2452241766043568
7288,1AI8,1GHX,1.9503530714843083,1.6325973171606032
7289,1AI8,1ZRB,0.6211663838864657,0.5431568604003816
7290,1AI8,2UUJ,0.975212460825845,0.7901616132159291
7291,1DWC,4AX9,0.6420829958264055,0.26966996289703593
7292,1DWC,1A3E,0.6018534536829917,0.3915775785205277
7293,1AD8,3E6P,0.5872531419645645,0.4901635163160076
7294,1AD8,1NM6,0.6093958811806989,0.44001742389743365
7295,3P17,3SHC,1.015077829528357,0.885831059890466
7296,1QJ6,1C1V,0.6199112598987483,0.24061146065804873
7297,1D6W,2ZI2,0.6922673486213353,0.3249145186729029
7298,2GDE,1GJ5,1.3067208358548288,0.9286058905692984
7299,2GDE,3F68,0.938792337331094,0.8375938982953128
7300,1YPL,2V3H,0.3981815082515927,0.3006620472668053
7301,3DHK,2V3H,0.7747225395800312,0.5938878682040916
7302,1A5G,1TA2,0.6595538556187344,0.29361125902896046
7303,1C4Y,2JH0,1.8819631022630519,1.8619752280844122
7304,5AF9,3E6P,0.6307608696846015,0.45526298401625437
7305,1ZRB,2JH0,0.6218831590832814,0.37034298032624163
7306,1TBZ,1MU6,2.0029000798166967,1.5000754981000117
7307,4AYY,1QJ1,0.5401615580286419,0.4561269316514624
7308,1BCU,1C5N,0.447265944377615,0.44881844881867267
7309,1KTT,4E7R,1.35916565033856,0.6596151150481627
7310,1KTT,5AFZ,0.548070459495336,0.4437685207402624
7311,1UVS,2ZFF,0.9807488378881047,0.7722197133680846
7312,1C4V,2ZHE,0.7430265033061637,0.47544133343501166
7313,2ZHF,2ZGX,0.15116157553362616,0.11615592968075265
7314,2ZHF,2ZFQ,0.16167539833329486,0.16546265103910557
7315,4UFF,2ZC9,0.5152354681394381,0.2643695760243091
7316,4UFF,3U98,0.5000149189693435,0.23075628168797876
7317,1SB1,4AYY,0.9254224335705047,0.6165320754024075
7318,1DOJ,2ZFF,1.384440798130932,0.47447655368837827
7319,4LOY,1A3B,0.3685423203113382,0.2972522778157747
7320,4LOY,3EQ0,0.8133924722749089,0.5939848482916039
7321,1C5N,1QJ7,0.7181223428820505,0.5715244526702248
7322,2BDY,2GDE,1.2800323630966182,0.975208234173605
7323,4UFD,1C4Y,2.2063894776926234,2.096584473505767
7324,1OYT,3BIU,0.3026569188475883,0.25328763293931306
7325,1OYT,1D3T,0.4589868205171589,0.29920951410898156
7326,1OYT,2ANM,0.7141857728783304,0.3922354734934954
7327,1NT1,2ZFP,0.3537441384573852,0.32130845771625777
7328,2BVX,1T4V,0.8134829762395637,0.7660719287377648
7329,2PGQ,2BXT,0.8117623936063245,0.33950778851381086
7330,1ZZZ,1NC6,0.8730647367078563,0.30108373696808444
7331,1ZZZ,1QB1,0.7231682362164013,0.27416555217605315
7332,1GI1,2AYW,0.6807417366373241,0.3561292726293782
7333,1QB6,2ZDN,0.4234991921945937,0.23661706693228254
7334,1QB6,1O2P,0.6881696046483777,0.2788166960567469
7335,1O2N,1C2F,1.1375267860689657,0.34896871875093094
7336,1O3H,1O36,0.22452269734787517,0.172639074371939
7337,3A84,1QB9,0.8913346793647701,0.1908799173751467
7338,3A84,1Y3X,0.9307380390299393,0.23372526607108646
7339,2G5V,1O2T,0.8224122749570314,0.2292984469589306
7340,5LH8,1MTW,0.7107929748254581,0.29960521643370286
7341,5LH8,1O2Q,1.0712465526061627,0.42238887726402424
7342,1O2H,1Y3W,0.4961692172604653,0.2916390463112465
7343,1O2T,2AH4,0.7813369386920764,0.2225903561852276
7344,1BTZ,1LQE,1.2001472854817927,0.31601613882838264
7345,1O2U,3RXO,0.6064321527445202,0.2743490477475734
7346,3A8C,4MTB,0.46886531815348065,0.2701573615506338
7347,3A83,1TYN,1.06700663671352,0.2504451421584558
7348,3A83,1TX8,0.18173843056122485,0.14868086628749339
7349,1K1P,1YP9,1.1142949909799815,0.28508463655553307
7350,1Y3V,3NKK,0.2073690006703613,0.17986780860239648
7351,1C2I,5LGO,0.8883023692620894,0.5379639490953978
7352,1C2I,3RXK,0.9596489786177872,0.33770522380001466
7353,1C2I,1K1O,0.5553171460916391,0.37442881499692376
7354,3A80,3A7W,0.21411070816014124,0.1708927538935852
7355,2AH4,1RXP,0.968190626172137,0.161542564050469
7356,2AH4,2AYW,0.9974719483129503,0.3133073570792737
7357,1O30,5LGO,0.7230256261018693,0.5059559708556113
7358,3NK8,3PM3,0.8186128724151129,0.22611161301105615
7359,3NK8,1YYY,0.6011503170619671,0.26341965884623536
7360,3A85,3M35,1.1254748508962786,0.3455690958404707
7361,3A85,1O2T,1.0567021734307795,0.24273648263085612
7362,3RXJ,1EB2,0.5207415235747961,0.20589344601300702
7363,1C2K,1AZ8,0.9167720921611419,0.3167300762107542
7364,1C2K,3PLP,0.559973689085061,0.43721018972572007
7365,1C2K,1O2Q,1.244343077468768,0.34684951814193715
7366,1MAY,1O30,1.1926506228551261,0.3033603467825016
7367,1MAY,1YYY,0.6595186329138045,0.22797185498799385
7368,1O3N,3UQO,0.7253716132250609,0.48751441793274997
7369,1O3N,2ZDM,0.7265242079784825,0.2261794088771129
7370,3PM3,1O35,0.7948547837641331,0.29143416923895543
7371,3A82,1O3O,1.0924516092342578,0.20099689052321196
7372,1C2D,3M35,0.6954221595548997,0.4017311645509071
7373,1C2D,1MTW,0.7688265695965816,0.3905848179333139
7374,2ZFT,3VPK,0.9943921695615096,0.24194926006178252
7375,2ZDK,3A7Y,0.5618326672114624,0.23527820411872505
7376,1Y3U,2TGD,1.5456620936324685,0.42392404980137655
7377,1PPH,2ZQ2,0.5742318910561153,0.15083699811385815
7378,3A8D,1QB9,0.8985752252782575,0.24024432008547747
7379,1XUG,1TPP,0.7281177753199285,0.2954477231979579
7380,1AZ8,1XUI,0.3116028455154628,0.17008947225336585
7381,1GBT,1O2K,1.1975029605080452,0.18243981395048003
7382,1GBT,1PPH,0.9812776298709994,0.18787229705307792
7383,1C2G,1G3B,0.9454335198947309,0.2780106276582043
7384,2AYW,1O3O,0.8427290647626584,0.21464355835397647
7385,2AYW,3RXK,0.7108383304771005,0.3454868200917991
7386,1QCP,1LQE,1.213155929738282,0.27887506163154857
7387,3AAV,3UQO,0.8028217319762427,0.6292835432281523
7388,1MTU,1AUJ,0.6433156207895213,0.35010581733717755
7389,3A89,1QB6,0.6476507012033809,0.2455660128492263
7390,1K1N,1GI5,0.28640689780644457,0.282644653230872
7391,1K1N,1O2R,0.3357869917762657,0.30772599128816813
7392,1O2S,2AH4,0.7935316628843488,0.2270935930404031
7393,1O2S,3UPE,0.4717368306191892,0.20713020802607038
7394,3A7W,1C5S,1.144786537401719,0.2661919733325305
7395,3M35,1TX8,0.7407643508764525,0.24612395251173777
7396,1QBO,3V0X,0.9151449895245297,0.39275214830730143
7397,3RXI,1O2S,0.752121284053261,0.2514383622282014
7398,2ZDM,5LH8,0.8616882833568171,0.29484614632041584
7399,3GY3,1O2K,1.1031378955809046,0.35921503927932036
7400,5LGO,1O2R,0.5722505912014728,0.30257836450524245
7401,1YYY,3A80,0.3417975765468991,0.3057772882344276
7402,1MTS,3A7W,0.16869583786888717,0.18372329737951026
7403,1O2Z,2TGD,1.7261761422502842,0.8940981090302271
7404,1XUI,1C5Q,1.1741836820314513,0.2049666639561983
7405,1G3E,1YYY,0.6617628170077451,0.24874411824932913
7406,3UUZ,3A7W,0.5278516793085317,0.2454983270236855
7407,1O2M,2FX4,0.7920321717992576,0.16920756484271
7408,1O2I,3A7W,0.9002190807011521,0.23672839570557075
7409,1O2I,1O36,0.3058133159470436,0.16033277893182124
7410,1MAX,3RXK,1.1033623563280117,0.24836498679698485
7411,1MAX,2ZFS,0.5940332843007559,0.2302092526376821
7412,1MAX,1O2Q,0.5084658174351546,0.30995571531195404
7413,3V0X,1O2P,0.5292693202267947,0.36032813328459956
7414,5EG4,3GY8,0.6100098242768601,0.35064369379756327
7415,1O2R,1C5T,0.763469220073737,0.2288703025397035
7416,3AAU,3RXM,0.13780205459281109,0.08551608035919309
7417,1C2E,1MTW,0.7136541426308106,0.3564156047837038
7418,3PLP,1O39,0.7952058117360989,0.31549306648482756
7419,1GI2,3M35,0.6742641322211944,0.32517588647200923
7420,2ZQ1,3M35,0.35100246268873864,0.2870074040856789
7421,1O36,1C5T,0.8512943497581021,0.2882801010591382
7422,1C5T,2ZDM,0.55089785925109,0.19138687912184651
7423,1O35,2ZFS,0.4947799491826718,0.2474682471213898
7424,1Y3Y,2ZQ2,0.3665976115900504,0.22621140554799768
7425,1GI5,1O2Q,0.3446727146050825,0.26148494220509094
7426,1O3E,3A8D,0.9364965381449348,0.26538624143473777
7427,2TGD,1O3O,0.9201620026447039,0.8369276153487452
7428,2TGD,4ABF,1.7244068255490062,1.3401473799549077
7429,2ZA5,2ZEC,0.7956633192796174,0.13894449045777416
7430,2ZA5,2BM2,0.9166463702987198,0.16463943287421642
7431,2ZA5,2GDD,0.9820987854540113,0.1906562828280729
7432,2ZA5,2FWW,1.1327344869431872,0.462370522416814
7433,2ZA5,4A6L,0.4122202191679943,0.1495635316512659
7434,2ZA5,5F03,0.3146836594987983,0.1943593464579356
7435,2ZA5,2FS8,0.960729909372496,0.31370630031470953
7436,2ZA5,1A0L,0.5547612521391511,0.33864981913475145
7437,2ZA5,2FS9,0.9091798340197794,0.28453131888875016
7438,2FS8,2ZA5,1.1438329132060028,0.33328531320776816
7439,2FS8,2ZEC,0.30831815277945235,0.1729566419655505
7440,2FS8,2BM2,0.915703418143668,0.33920053065995115
7441,2FS8,2GDD,0.162950001917765,0.10954045422176656
7442,2FS8,2FWW,0.48415275205656266,0.4215473876090314
7443,2FS8,4A6L,0.621101376588396,0.2758019216756844
7444,2FS8,5F03,0.5976334038465879,0.2952513567053737
7445,2FS8,1A0L,1.008709687339887,0.20806382567749837
7446,2FS8,2FS9,0.2503105113907045,0.22170295442325672
7447,1A0L,2ZA5,0.7844679657970111,0.3688869006274743
7448,1A0L,2ZEC,0.4397179967509485,0.38046813269970114
7449,1A0L,2BM2,0.599870949084514,0.31106778468151597
7450,1A0L,2GDD,0.9731440500281879,0.32877304373338684
7451,1A0L,2FWW,0.42180430889216824,0.4212994778064627
7452,1A0L,4A6L,0.7733685770988858,0.29522148850097035
7453,1A0L,5F03,0.8517557213330166,0.28251607623873964
7454,1A0L,2FS8,0.8959280642419327,0.3290855174233265
7455,1A0L,2FS9,0.863574440079905,0.33286153277301367
7456,2ZEC,2ZA5,0.8263396914794089,0.20608760273242802
7457,2ZEC,2BM2,0.5105813531473886,0.17076843134156144
7458,2ZEC,2GDD,1.1687912262485358,0.20619068844155095
7459,2ZEC,2FWW,1.2885483559694755,0.4910934737908834
7460,2ZEC,4A6L,0.8740288116740564,0.1718313126295667
7461,2ZEC,5F03,1.0288756498922382,0.2584032163542529
7462,2ZEC,2FS8,1.03281407522288,0.24775717019819113
7463,2ZEC,1A0L,0.7406799452192547,0.34522413009521974
7464,2ZEC,2FS9,0.9477172781033832,0.17096908659587737
7465,2FWW,2ZA5,1.2650116670834064,0.36438990106752117
7466,2FWW,2ZEC,0.40317862046492464,0.3313623394412875
7467,2FWW,2BM2,1.1514272013462235,0.79344155424328
7468,2FWW,2GDD,0.2612912787540778,0.19674969998565264
7469,2FWW,4A6L,0.5501371041234475,0.28671571285856984
7470,2FWW,5F03,0.569431407814082,0.2920182642689756
7471,2FWW,2FS8,0.268504611115854,0.19829229267254253
7472,2FWW,1A0L,1.0063733154252454,0.2363984395511594
7473,2FWW,2FS9,0.2499664163489277,0.19367928817162205
7474,2GDD,2ZA5,1.096353803369224,0.28756216719172006
7475,2GDD,2ZEC,0.22998731849096973,0.08026830009411703
7476,2GDD,2BM2,0.7732527400533384,0.4380473718674707
7477,2GDD,2FWW,0.4817711213152285,0.4368956605206986
7478,2GDD,4A6L,0.5487492444945462,0.22985457358947464
7479,2GDD,5F03,0.49547676929969575,0.25078078076280047
7480,2GDD,2FS8,0.14594745559212072,0.11958968311560915
7481,2GDD,1A0L,0.9129444263705365,0.259254350362378
7482,2GDD,2FS9,0.20054394780197235,0.16783250579074327
7483,2FXR,2ZA5,1.1351919712516474,0.34808731343985666
7484,2FXR,2ZEC,0.2397031149846273,0.11773274820541073
7485,2FXR,2BM2,0.6604505028135459,0.29752646941070227
7486,2FXR,2GDD,0.17040515780990592,0.12653892681700615
7487,2FXR,2FWW,0.5388028617310072,0.47294925732048654
7488,2FXR,4A6L,0.5370456839661473,0.272909692022838
7489,2FXR,5F03,0.5085256282693541,0.2968556429096009
7490,2FXR,1A0L,1.0089177204641955,0.23255560864255836
7491,2FXR,2FS9,0.2616174499930102,0.22360836299208586
7492,5F03,2ZA5,0.9224073124168086,0.1827996170674321
7493,5F03,2ZEC,1.307316747552548,0.21590209421335957
7494,5F03,2BM2,1.0799788290454775,0.19466523972079774
7495,5F03,2GDD,0.3321705409765947,0.19529534742863822
7496,5F03,2FWW,0.49370818923672194,0.4675657173061337
7497,5F03,4A6L,0.5356144043278317,0.15402980821315562
7498,5F03,2FS8,0.36378028224465336,0.3091656975982741
7499,5F03,1A0L,0.936675337296761,0.3311472482144465
7500,5F03,2FS9,0.7484710821296396,0.32952595822310654
7501,4A6L,2ZA5,0.36896307403316075,0.35355480480399903
7502,4A6L,2ZEC,1.4174806367480135,0.1628255712923061
7503,4A6L,2BM2,0.7349433084712486,0.46625904816957886
7504,4A6L,2GDD,0.7849020888981166,0.2339232585894156
7505,4A6L,2FWW,0.6371193917963772,0.4456049820188253
7506,4A6L,5F03,0.4049538896933558,0.13283406524264982
7507,4A6L,2FS8,0.7142940886252979,0.29999322214565705
7508,4A6L,1A0L,0.8861842937922695,0.3143538828078403
7509,4A6L,2FS9,0.7301379670859419,0.2920212810249067
7510,2BM2,2ZA5,0.8657279523614791,0.25429353118001313
7511,2BM2,2ZEC,0.23976220858731492,0.04512205669071268
